file_number,api_number,operator_name,township,township_bearing,range,range_bearing,section,state,field_name,effective_on,action_type,slant,target_formation,elevation,depth,countyfips,well_status
789624646,4903729375,WESTERN AMERICAN RESOURCES LLC,15,N,110,W,17,WY,BRIDGER RENDEZVOUS DEEP UNIT,20140722,Approved,V,DAKOTA,6443,10620,56037,Active Permit
1976767563,4900724538,WARREN E & P INC,15,N,91,W,7,WY,GP FEDERAL,20140722,Approved,V,ALLEN RIDGE,6490,3550,56007,Active Permit
1086188306,4900723885,WARREN E & P INC,16,N,91,W,33,WY,GP FEDERAL,20140722,Approved,V,"HAYSTACK MOUNTAIN,CHEROKEE CREEK,DEEP CREEK",6585,3575,56007,Active Permit
66629957,4900724541,WARREN E & P INC,15,N,91,W,17,WY,GP FEDERAL,20140722,Approved,V,ALLEN RIDGE,6816,4050,56007,Active Permit
613620300,4900724348,WARREN E & P INC,16,N,91,W,29,WY,AR FEDERAL,20140722,Approved,V,ALLEN RIDGE,6527,1650,56007,Active Permit
833866359,4900724536,WARREN E & P INC,16,N,91,W,10,WY,SD FEDERAL,20140722,Approved,V,ALLEN RIDGE,6823,1350,56007,Active Permit
1463206646,4900724351,WARREN E & P INC,16,N,91,W,33,WY,AR FEDERAL,20140722,Approved,V,ALLEN RIDGE,6570,1250,56007,Active Permit
1689785399,4900724350,WARREN E & P INC,16,N,91,W,28,WY,AR FEDERAL,20140722,Approved,V,ALLEN RIDGE,6582,1350,56007,Active Permit
1411830371,4900723981,WARREN E & P INC,16,N,91,W,15,WY,SD FEDERAL,20140722,Approved,V,ALLEN RIDGE,6766,1250,56007,Active Permit
220122187,4902523974,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4827,3392,56025,Active Permit
220122187,4902523974,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4827,3392,56025,Active Permit
1013937746,4902508469,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,V,LAKOTA,4842,3500,56025,Active Permit
209920622,4904529367,FOUR CORNERS PETROLEUM LLC,46,N,65,W,22,WY,EFCU,20140723,Approved,V,MUDDY,4288,4920,56045,Active Permit
1719646302,4902505093,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,V,"LAKOTA,SUNDANCE-3",4823,4000,56025,Active Permit
1330080917,4902523976,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,"LAKOTA,SUNDANCE-3",4827,3417,56025,Active Permit
1330080917,4902523976,ANADARKO E&P ONSHORE LLC,40,N,79,W,24,WY,SCLOU,20140723,Approved,H,"LAKOTA,SUNDANCE-3",4827,3417,56025,Active Permit
397786715,4900928734,KERR-MCGEE OIL & GAS ONSHORE LP,32,N,68,W,5,WY,SHAWNEE FEE,20140723,Approved,H,NIOBRARA,5154,13875,56009,Active Permit
397786715,4900928734,KERR-MCGEE OIL & GAS ONSHORE LP,32,N,68,W,5,WY,SHAWNEE FEE,20140723,Approved,H,NIOBRARA,5154,13875,56009,Active Permit
695121517,4902523975,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4874,3308,56025,Active Permit
695121517,4902523975,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4874,3308,56025,Active Permit
1055993320,4902523979,ANADARKO E&P ONSHORE LLC,40,N,79,W,25,WY,SCLOU,20140723,Approved,H,"LAKOTA,SUNDANCE-3",4835,3343,56025,Active Permit
1055993320,4902523979,ANADARKO E&P ONSHORE LLC,40,N,79,W,25,WY,SCLOU,20140723,Approved,H,"LAKOTA,SUNDANCE-3",4835,3343,56025,Active Permit
610187245,4902523977,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4869,3250,56025,Active Permit
610187245,4902523977,ANADARKO E&P ONSHORE LLC,40,N,79,W,23,WY,SCLOU,20140723,Approved,H,LAKOTA,4869,3250,56025,Active Permit
2040980629,4904529366,FOUR CORNERS PETROLEUM LLC,46,N,65,W,19,WY,WFCU,20140723,Approved,V,MUDDY,4560,5400,56045,Active Permit
88566600,4900929734,MBI OIL & GAS LLC,36,N,67,W,29,WY,MOORE,20140724,Approved,H,TEAPOT,4567,10560,56009,Active Permit
88566600,4900929734,MBI OIL & GAS LLC,36,N,67,W,31,WY,MOORE,20140724,Approved,H,TEAPOT,4567,10560,56009,Active Permit
2072336546,4902726919,"JOHN JAY DARRAH, JR",36,N,60,W,33,WY,CHARLES FEDERAL,20140725,Approved,V,LEO,3967,3900,56027,Active Permit
1639538596,4902523970,THREE FORKS RESOURCES LLC,31,N,82,W,20,WY,GOVERNMENT BRIDGE FEDERAL,20140725,Approved,V,CODY GB,5680,2836,56025,Active Permit
1639538596,4902523970,THREE FORKS RESOURCES LLC,31,N,82,W,20,WY,GOVERNMENT BRIDGE FEDERAL,20140725,Approved,V,CODY GB,5680,2836,56025,Active Permit
661804395,4900929152,SAMSON RESOURCES COMPANY,36,N,71,W,17,WY,LUND FEE,20140725,Approved,H,SUSSEX,4993,14081,56009,Active Permit
661804395,4900929152,SAMSON RESOURCES COMPANY,36,N,71,W,17,WY,LUND FEE,20140725,Approved,H,SUSSEX,4993,14081,56009,Active Permit
784778132,4900562145,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,21,WY,COSNER FED,20140725,Approved,H,PARKMAN,5170,17196,56005,Active Permit
784778132,4900562145,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,28,WY,COSNER FED,20140725,Approved,H,PARKMAN,5170,17196,56005,Active Permit
624436140,4902523968,THREE FORKS RESOURCES LLC,31,N,82,W,19,WY,TIPPS FEDERAL,20140725,Approved,V,CODY,5920,2600,56025,Active Permit
271646590,4900561905,TRUE OIL LLC,43,N,73,W,27,WY,SKYLINE FEDERAL,20140725,Approved,H,TURNER,5279,15421,56005,Active Permit
271646590,4900561905,TRUE OIL LLC,43,N,73,W,27,WY,SKYLINE FEDERAL,20140725,Approved,H,TURNER,5279,15421,56005,Active Permit
162978834,4900561863,EOG RESOURCES INC,41,N,72,W,29,WY,ARBALEST,20140725,Approved,H,TURNER,4872,15095,56005,Active Permit
162978834,4900561863,EOG RESOURCES INC,41,N,72,W,29,WY,ARBALEST,20140725,Approved,H,TURNER,4872,15095,56009,Active Permit
1777248572,4900928762,SAMSON RESOURCES COMPANY,38,N,74,W,36,WY,HENRY STATE,20140725,Approved,H,SUSSEX,5182,14825,56009,Active Permit
1777248572,4900928762,SAMSON RESOURCES COMPANY,38,N,74,W,36,WY,HENRY STATE,20140725,Approved,H,SUSSEX,5182,14825,56009,Active Permit
1491331402,4902523969,THREE FORKS RESOURCES LLC,31,N,82,W,21,WY,GOVERNMENT BRIDGE FEDERAL,20140725,Approved,V,CODY GB,5560,2888,56025,Active Permit
800253867,4903328175,SUMMIT GAS RESOURCES INC,58,N,77,W,21,WY,CB FED,20140716,Approved,V,FORT UNION COALS,4005,1500,56033,Shut-In
273304478,4900723915,WARREN E & P INC,15,N,91,W,16,WY,GP STATE,20140728,Approved,V,"CHEROKEE CREEK,DEEP CREEK,HAYSTACK MOUNTAIN",6555,3575,56007,Active Permit
919752600,4900562144,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,21,WY,COSNER FED,20140716,Approved,H,PARKMAN,5168,13470,56005,Active Permit
919752600,4900562144,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,28,WY,COSNER FED,20140716,Approved,H,PARKMAN,5168,13470,56005,Active Permit
1317085037,4900561349,SKINNER OIL & GAS LLC,47,N,70,W,1,WY,PICKREL FEDERAL,20140728,Approved,V,TURNER,4386,6550,56005,Active Permit
1765489737,4902726920,MAXIMUS OPERATING LTD,34,N,66,W,16,WY,CEDAR BREAKS,20140728,Approved,V,MINNELUSA,4883,9100,56027,Active Permit
2057329362,4900929183,EOG RESOURCES INC,41,N,72,W,30,WY,ARBALEST,20140728,Approved,H,PARKMAN,4809,12556,56009,Active Permit
2057329362,4900929183,EOG RESOURCES INC,41,N,72,W,31,WY,ARBALEST,20140728,Approved,H,PARKMAN,4809,12556,56009,Active Permit
2105318029,4900928727,CHESAPEAKE OPERATING INC,35,N,70,W,35,WY,GRAHAM,20140728,Approved,V,NIOBRARA,5060,10764,56009,Confidential Well Status
2105318029,4900928727,CHESAPEAKE OPERATING INC,35,N,70,W,35,WY,GRAHAM,20140728,Approved,V,NIOBRARA,5060,10764,56009,Confidential Well Status
1927308287,4904529361,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK RANCH,20140729,Approved,H,NEWCASTLE SANDSTONE,4265,2970,56045,Active Permit
1927308287,4904529361,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK RANCH,20140729,Approved,H,NEWCASTLE SANDSTONE,4265,2970,56045,Active Permit
461451083,4902121346,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140729,Approved,H,NIOBRARA,6129,21711,56021,Active Permit
461451083,4902121346,EOG RESOURCES INC,13,N,66,W,1,WY,CROW CREEK,20140729,Approved,H,NIOBRARA,6129,21711,56021,Active Permit
1932717084,4904529364,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4255,2880,56045,Active Permit
1932717084,4904529364,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4255,2880,56045,Active Permit
895619698,4902523848,PENNECO EXPLORATION COMPANY OF WYO LLC,33,N,77,W,15,WY,BROOKS RANCH UNIT,20140729,Approved,V,FRONTIER-2,5131,4120,56025,Active Permit
71996017,4902121315,EOG RESOURCES INC,13,N,65,W,23,WY,JUBILEE,20140729,Approved,H,NIOBRARA,5920,18665,56021,Active Permit
71996017,4902121315,EOG RESOURCES INC,13,N,65,W,11,WY,JUBILEE,20140729,Approved,H,NIOBRARA,5920,18665,56021,Active Permit
451542322,4904529355,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4249,2600,56045,Active Permit
451542322,4904529355,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4249,2600,56045,Active Permit
1454676295,4904529365,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4254,2890,56045,Active Permit
1454676295,4904529365,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4254,2890,56045,Active Permit
1996435039,4902523971,THREE FORKS RESOURCES LLC,31,N,82,W,20,WY,GOVERNMENT BRIDGE FEDERAL,20140729,Approved,V,CODY SHALE,5680,3139,56025,Active Permit
1996435039,4902523971,THREE FORKS RESOURCES LLC,31,N,82,W,20,WY,GOVERNMENT BRIDGE FEDERAL,20140729,Approved,V,CODY SHALE,5680,3139,56025,Active Permit
698467207,4904529358,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4256,2730,56045,Active Permit
698467207,4904529358,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4256,2730,56045,Active Permit
590040825,4900562532,MAXIMUS OPERATING LTD,51,N,71,W,15,WY,CALLAWAY,20140729,Approved,V,1ST FRONTIER,4402,9300,56005,Completed
872257694,4900928821,PENNECO EXPLORATION COMPANY OF WYO LLC,33,N,77,W,11,WY,BROOKS RANCH FEDERAL,20140729,Approved,V,DAKOTA,5190,4850,56009,Active Permit
1802534749,4902121316,EOG RESOURCES INC,13,N,65,W,23,WY,JUBILEE,20140729,Approved,H,NIOBRARA,5912,17865,56021,Active Permit
1802534749,4902121316,EOG RESOURCES INC,13,N,65,W,26,WY,JUBILEE,20140729,Approved,H,NIOBRARA,5912,17865,56021,Active Permit
2003556257,4904529356,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4249,2580,56045,Active Permit
2003556257,4904529356,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4249,2580,56045,Active Permit
2030178907,4904529363,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4255,3045,56045,Active Permit
2030178907,4904529363,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4255,3045,56045,Active Permit
1538344715,4904529362,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4270,2880,56045,Active Permit
1538344715,4904529362,MAHA ENERGY US INC,44,N,61,W,12,WY,LAK,20140729,Approved,H,NEWCASTLE SANDSTONE,4270,2880,56045,Active Permit
1321237422,4900929735,MBI OIL & GAS LLC,36,N,67,W,29,WY,MOORE,20140729,Approved,H,TEAPOT,4567,12061,56009,Active Permit
1321237422,4900929735,MBI OIL & GAS LLC,36,N,67,W,31,WY,MOORE,20140729,Approved,H,TEAPOT,4567,12061,56009,Active Permit
23436698,4902121351,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140729,Approved,H,NIOBRARA,6110,15880,56021,Active Permit
23436698,4902121351,EOG RESOURCES INC,13,N,66,W,24,WY,CROW CREEK,20140729,Approved,H,NIOBRARA,6110,15880,56021,Active Permit
1067640845,4900929794,PENNECO EXPLORATION COMPANY OF WYO LLC,33,N,77,W,14,WY,BROOKS RANCH STATE,20140729,Approved,V,FRONTIER-2,5363,4300,56009,Completed
1838499084,4903328094,SUMMIT GAS RESOURCES INC,58,N,77,W,22,WY,CB,20140730,Approved,V,PAWNEE,3953,1200,56033,Shut-In
1496796088,4903328176,SUMMIT GAS RESOURCES INC,58,N,77,W,31,WY,CB,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",4144,1500,56033,Shut-In
1272870561,4903328178,SUMMIT GAS RESOURCES INC,58,N,77,W,32,WY,CB FED,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",4077,1500,56033,Shut-In
1541876272,4901930103,BLACK HILLS EXPLORATION & PRODUCTION INC,46,N,80,W,13,WY,EKLUND,20140730,Approved,H,NIOBRARA,4709,21456,56019,Active Permit
1541876272,4901930103,BLACK HILLS EXPLORATION & PRODUCTION INC,46,N,80,W,24,WY,EKLUND,20140730,Approved,H,NIOBRARA,4709,21456,56019,Active Permit
1739219665,4903328179,SUMMIT GAS RESOURCES INC,58,N,77,W,31,WY,CB FED,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",4157,1500,56033,Shut-In
1247509950,4903328177,SUMMIT GAS RESOURCES INC,58,N,77,W,32,WY,CB FED,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",4157,1500,56033,Shut-In
256150049,4900557724,SUMMIT GAS RESOURCES INC,58,N,76,W,27,WY,CB FED,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",3777,1500,56005,Active Permit
1384928248,4903328180,SUMMIT GAS RESOURCES INC,58,N,77,W,21,WY,CB,20140730,Approved,V,FORT UNION COALS,4094,1500,56033,Shut-In
341843111,4903328183,SUMMIT GAS RESOURCES INC,57,N,77,W,11,WY,CB FED,20140730,Approved,V,"FORT UNION COALS,PAWNEE COAL",3853,1500,56033,Active Permit
1670861283,4902121370,EOG RESOURCES INC,12,N,64,W,4,WY,BULL CANYON,20140731,Approved,V,NIOBRARA,5766,19750,56021,Active Permit
1670861283,4902121370,EOG RESOURCES INC,13,N,64,W,28,WY,BULL CANYON,20140731,Approved,V,NIOBRARA,5766,19750,56021,Active Permit
87386408,4902121380,EOG RESOURCES INC,12,N,64,W,5,WY,BULL CANYON,20140731,Approved,V,NIOBRARA,5836,8252,56021,Confidential Well Status
87386408,4902121380,EOG RESOURCES INC,13,N,64,W,29,WY,BULL CANYON,20140731,Approved,V,NIOBRARA,5836,8252,56021,Confidential Well Status
1725918650,4902121352,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140731,Approved,H,NIOBRARA,6101,15862,56021,Active Permit
1725918650,4902121352,EOG RESOURCES INC,13,N,66,W,24,WY,CROW CREEK,20140731,Approved,H,NIOBRARA,6101,15862,56021,Active Permit
455816852,4903729277,BREITBURN OPERATING L.P.,20,N,112,W,12,WY,SAGUARO,20140731,Approved,V,FRONTIER,6412,12000,56037,Active Permit
293013873,4900929706,RKI EXPLORATION & PRODUCTION LLC,36,N,68,W,22,WY,RANKIN,20140731,Approved,H,TEAPOT,4698,10694,56009,Active Permit
293013873,4900929706,RKI EXPLORATION & PRODUCTION LLC,36,N,68,W,27,WY,RANKIN,20140731,Approved,H,TEAPOT,4698,10694,56009,Active Permit
1050553072,4902121354,EOG RESOURCES INC,13,N,65,W,28,WY,JUBILEE,20140731,Approved,H,NIOBRARA,6026,19115,56021,Active Permit
1050553072,4902121354,EOG RESOURCES INC,12,N,65,W,4,WY,JUBILEE,20140731,Approved,H,NIOBRARA,6026,19115,56021,Active Permit
770330488,4902121330,EOG RESOURCES INC,13,N,65,W,28,WY,JUBILEE,20140801,Approved,H,NIOBRARA,6032,19187,56021,Active Permit
770330488,4902121330,EOG RESOURCES INC,12,N,65,W,4,WY,JUBILEE,20140801,Approved,H,NIOBRARA,6032,19187,56021,Active Permit
241960581,4902121349,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6098,21737,56021,Active Permit
241960581,4902121349,EOG RESOURCES INC,13,N,66,W,1,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6098,21737,56021,Active Permit
2014992427,4901123349,WESCO OPERATING INC,55,N,67,W,20,WY,BEULAH,20140801,Approved,V,MINNELUSA,3844,5500,56011,Active Permit
1723557917,4902121374,EOG RESOURCES INC,13,N,64,W,18,WY,WINDY,20140801,Approved,H,NIOBRARA,5855,18650,56021,Active Permit
1723557917,4902121374,EOG RESOURCES INC,13,N,64,W,6,WY,WINDY,20140801,Approved,H,NIOBRARA,5855,18650,56021,Active Permit
44667482,4902121319,EOG RESOURCES INC,13,N,65,W,23,WY,JUBILEE,20140801,Approved,H,NIOBRARA,5921,18018,56021,Active Permit
44667482,4902121319,EOG RESOURCES INC,13,N,65,W,26,WY,JUBILEE,20140801,Approved,H,NIOBRARA,5921,18018,56021,Active Permit
607898945,4902121375,EOG RESOURCES INC,13,N,64,W,18,WY,WINDY,20140801,Approved,H,NIOBRARA,5856,18460,56021,Active Permit
607898945,4902121375,EOG RESOURCES INC,13,N,64,W,6,WY,WINDY,20140801,Approved,H,NIOBRARA,5856,18460,56021,Active Permit
1679487573,4902121350,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6119,15823,56021,Active Permit
1679487573,4902121350,EOG RESOURCES INC,13,N,66,W,24,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6119,15823,56021,Active Permit
1011551859,4904507700,FOUR CORNERS PETROLEUM LLC,46,N,65,W,23,WY,EFCU,20140801,Approved,V,"NEWCASTLE,MUDDY",4288,4820,56045,Active Permit
1865871729,4902121372,EOG RESOURCES INC,13,N,64,W,18,WY,WINDY,20140801,Approved,H,NIOBRARA,5844,18569,56021,Active Permit
1865871729,4902121372,EOG RESOURCES INC,13,N,64,W,6,WY,WINDY,20140801,Approved,H,NIOBRARA,5844,18569,56021,Active Permit
772597601,4902121359,EOG RESOURCES INC,13,N,65,W,28,WY,JUBILEE,20140801,Approved,H,NIOBRARA,6020,19234,56021,Active Permit
772597601,4902121359,EOG RESOURCES INC,12,N,65,W,4,WY,JUBILEE,20140801,Approved,H,NIOBRARA,6020,19234,56021,Active Permit
271252815,4902121357,EOG RESOURCES INC,13,N,65,W,23,WY,JUBILEE,20140801,Approved,V,NIOBRARA,5915,18809,56021,Active Permit
271252815,4902121357,EOG RESOURCES INC,13,N,65,W,11,WY,JUBILEE,20140801,Approved,V,NIOBRARA,5915,18809,56021,Active Permit
1143633458,4902121348,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6109,21704,56021,Active Permit
1143633458,4902121348,EOG RESOURCES INC,13,N,66,W,1,WY,CROW CREEK,20140801,Approved,H,NIOBRARA,6109,21704,56021,Active Permit
1397112734,4900561919,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,3,WY,COSNER FED,20140801,Approved,V,PARKMAN,4980,6953,56005,Confidential Well Status
1397112734,4900561919,DEVON ENERGY PRODUCTION COMPANY LP,43,N,72,W,10,WY,COSNER FED,20140801,Approved,V,PARKMAN,4980,6953,56005,Confidential Well Status
1057550559,4902121380,EOG RESOURCES INC,12,N,64,W,5,WY,BULL CANYON,20140801,Approved,V,NIOBRARA,5836,8252,56021,Confidential Well Status
1057550559,4902121380,EOG RESOURCES INC,13,N,64,W,29,WY,BULL CANYON,20140801,Approved,V,NIOBRARA,5836,8252,56021,Confidential Well Status
660307087,4900562465,KENNEDY OIL,50,N,71,W,16,WY,STATE,20140804,Approved,V,MINNELUSA,4603,9750,56005,Active Permit
759199066,4902121185,EOG RESOURCES INC,13,N,65,W,22,WY,JUBILEE,20140804,Approved,H,NIOBRARA,5989,18788,56021,Active Permit
759199066,4902121185,EOG RESOURCES INC,13,N,65,W,15,WY,JUBILEE,20140804,Approved,H,NIOBRARA,5989,18788,56021,Active Permit
706560154,4901929952,ANSCHUTZ OIL COMPANY LLC,48,N,79,W,24,WY,SXWH FEDERAL,20140804,Approved,H,SUSSEX,4445,12758,56019,Active Permit
706560154,4901929952,ANSCHUTZ OIL COMPANY LLC,48,N,79,W,13,WY,SXWH FEDERAL,20140804,Approved,H,SUSSEX,4445,12758,56019,Active Permit
1316804726,4903729112,BREITBURN OPERATING L.P.,20,N,112,W,12,WY,SAGUARO,20140731,Approved,V,FRONTIER,6389,11900,56037,Active Permit
1513446996,4902121355,EOG RESOURCES INC,13,N,66,W,13,WY,CROW CREEK,20140731,Approved,H,NIOBRARA,6130,15818,56021,Active Permit
1513446996,4902121355,EOG RESOURCES INC,13,N,66,W,24,WY,CROW CREEK,20140731,Approved,H,NIOBRARA,6130,15818,56021,Active Permit
1667817851,4900929149,SAMSON RESOURCES COMPANY,38,N,74,W,14,WY,MFT FARMER FEE,20140804,Approved,H,FRONTIER,5233,16773,56009,Active Permit
1667817851,4900929149,SAMSON RESOURCES COMPANY,38,N,74,W,14,WY,MFT FARMER FEE,20140804,Approved,H,FRONTIER,5233,16773,56009,Active Permit
418112908,4900562488,STROUD PETROLEUM INC,47,N,76,W,11,WY,NO. 1H MANKIN TRUST,20140804,Approved,H,SUSSEX,4514,12958,56005,Active Permit
418112908,4900562488,STROUD PETROLEUM INC,47,N,76,W,11,WY,NO. 1H MANKIN TRUST,20140804,Approved,H,SUSSEX,4514,12958,56005,Active Permit
769692837,4900562493,BURNETT OIL CO INC,45,N,72,W,15,WY,DURHAM RANCH,20140804,Approved,H,PARKMAN,4862,16364,56005,Active Permit
769692837,4900562493,BURNETT OIL CO INC,45,N,72,W,22,WY,DURHAM RANCH,20140804,Approved,H,PARKMAN,4862,16364,56005,Active Permit
394664604,4902121377,EOG RESOURCES INC,12,N,64,W,5,WY,BULL CANYON,20140804,Approved,H,NIOBRARA,5820,18636,56021,Active Permit
394664604,4902121377,EOG RESOURCES INC,13,N,64,W,29,WY,BULL CANYON,20140804,Approved,H,NIOBRARA,5820,18636,56021,Active Permit
1063095921,4902121360,EOG RESOURCES INC,13,N,65,W,28,WY,JUBILEE,20140805,Approved,H,NIOBRARA,6025,18921,56021,Active Permit
1063095921,4902121360,EOG RESOURCES INC,12,N,65,W,4,WY,JUBILEE,20140805,Approved,H,NIOBRARA,6025,18921,56021,Active Permit
863620323,4902121383,EOG RESOURCES INC,14,N,64,W,30,WY,DURHAM,20140805,Approved,H,NIOBRARA,5866,17309,56021,Active Permit
863620323,4902121383,EOG RESOURCES INC,14,N,64,W,31,WY,DURHAM,20140805,Approved,H,NIOBRARA,5866,17309,56021,Active Permit
609051703,4902121381,EOG RESOURCES INC,14,N,64,W,30,WY,DURHAM,20140805,Approved,H,NIOBRARA,5866,17517,56021,Active Permit
609051703,4902121381,EOG RESOURCES INC,14,N,64,W,31,WY,DURHAM,20140805,Approved,H,NIOBRARA,5866,17517,56021,Active Permit
1089241878,4902121379,EOG RESOURCES INC,14,N,64,W,30,WY,DURHAM,20140805,Approved,H,NIOBRARA,5878,17473,56021,Active Permit
1089241878,4902121379,EOG RESOURCES INC,14,N,64,W,31,WY,DURHAM,20140805,Approved,H,NIOBRARA,5878,17473,56021,Active Permit
1855781515,4902523801,DAUBE COMPANY THE,36,N,77,W,18,WY,HAY MEADOW,20140804,Approved,V,DAKOTA,5689,7900,56025,Active Permit
1606786208,4902121378,EOG RESOURCES INC,14,N,64,W,30,WY,DURHAM,20140805,Approved,H,NIOBRARA,5873,17378,56021,Active Permit
1606786208,4902121378,EOG RESOURCES INC,14,N,64,W,31,WY,DURHAM,20140805,Approved,H,NIOBRARA,5873,17378,56021,Active Permit
1842935463,4902121363,EOG RESOURCES INC,12,N,64,W,4,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5766,15857,56021,Active Permit
1842935463,4902121363,EOG RESOURCES INC,12,N,64,W,9,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5766,15857,56021,Active Permit
1896655813,4902121369,EOG RESOURCES INC,12,N,64,W,4,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5765,18633,56021,Active Permit
1896655813,4902121369,EOG RESOURCES INC,13,N,64,W,28,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5765,18633,56021,Active Permit
1828311183,4902121293,EOG RESOURCES INC,13,N,65,W,21,WY,JUBILEE,20140806,Approved,H,CODELL SAND,5932,18861,56021,Active Permit
1828311183,4902121293,EOG RESOURCES INC,13,N,65,W,9,WY,JUBILEE,20140806,Approved,H,CODELL SAND,5932,18861,56021,Active Permit
1321425035,4902121329,EOG RESOURCES INC,13,N,65,W,27,WY,JUBILEE,20140806,Approved,H,NIOBRARA,5965,18933,56021,Active Permit
1321425035,4902121329,EOG RESOURCES INC,12,N,65,W,3,WY,JUBILEE,20140806,Approved,H,NIOBRARA,5965,18933,56021,Active Permit
1724152024,4902121364,EOG RESOURCES INC,12,N,64,W,4,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5765,17021,56021,Active Permit
1724152024,4902121364,EOG RESOURCES INC,12,N,64,W,9,WY,BULL CANYON,20140806,Approved,H,NIOBRARA,5765,17021,56021,Active Permit
